,SCINAME,COMNAME,SVSPP,CRUISE6,CRUISE,STRATUM,TOW,STATION,STATUS_CODE,ID,STATYPE,HAUL,GEARCOND,SHG,TYPE_CODE,TYPE_COMMENT,OPERATION_CODE,OPERATION_COMMENT,GEAR_CODE,GEAR_COMMENT,ACQUISITION_CODE,ACQUISITION_COMMENT,TOGA,AREA,SVVESSEL,CRUNUM,SVGEAR,BEGIN_EST_TOWDATE,BEING_EST_TOWDATE,BEGIN_GMT_TOWDATE,BEGIN_GMT_TOWDATE_1,EST_YEAR,EST_MONTH,EST_DAY,EST_JULIAN_DAY,EST_TIME,GMT_YEAR,GMT_MONTH,GMT_DAY,GMT_JULIAN_DAY,GMT_TIME,TOWDUR,SETDEPTH,ENDDEPTH,MINDEPTH,MAXDEPTH,AVGDEPTH,BEGEKVLOG,ENDEKVLOG,BEGLAT,BEGLON,ENDLAT,ENDLON,DECDEG_BEGLAT,DECDEG_BEGLON,DECDEG_ENDLAT,DECDEG_ENDLON,LORS1,LORE1,LORS2,LORE2,CABLE,PITCH,HEADING,COURSE,RPM,DOPDISTB,DOPDISTW,DESSPEED,GEARID,DOORID,OTHGEAR,AIRTEMP,CLOUD,BAROPRESS,WINDDIR,WINDSP,WEATHER,WAVEHGT,SWELLDIR,SWELLHGT,BKTTEMP,TRASHAMT,TRASHSHL,TRASHBIO,TRASHSUB,XBT,SURFTEMP,SURFSALIN,BOTTEMP,BOTSALIN,FULD,NO_DETAIL_SVSPP,BOTSPEED,WATCH_CHIEF_COMMENTS,STATION_COMMENTS,HABITAT_COMMENTS,EXPCATCHNUM,EXPCATCHWT,SCIENTIFIC_NAME
3367,OVALIPES OCELLATUS,LADY CRAB,322,202304.0,202304.0,01090,5.0,273.0,10.0,202304010900050273,1.0,1.0,1.0,111.0,1.0,"RANDOM, within 1nm radius",2.0,"HGTmean outsde opt, within tol",1.0,No damage/malfunction,2.0,Event Button Press Multiple x,1212.0,526.0,HB,4.0,10.0,10/31/2023 20:25:21,10/31/2023 20:45:22,11/01/2023 01:25:21,11/01/2023 01:45:22,2023.0,10.0,31.0,2460249.0,20:25:21,2023.0,11.0,1.0,2460250.0,01:25:21,20.02,38.0,36.0,36.0,38.0,37.0,,,4049.97,6946.73,4049.02,6946.48,40.832833,-69.778833,40.817,-69.774667, , , , ,,,177.0,173.0,,1.026,,, , , ,,,,47.0,15.6,,,,,,,,,, ,14.47,31.298,14.49,31.302,,,3.1,,First haul back clicked prematurely.,,1.0,0.025,Ovalipes ocellatus (lady crab)
3368,OVALIPES OCELLATUS,LADY CRAB,322,202304.0,202304.0,01090,5.0,273.0,10.0,202304010900050273,1.0,1.0,1.0,111.0,1.0,"RANDOM, within 1nm radius",2.0,"HGTmean outsde opt, within tol",1.0,No damage/malfunction,2.0,Event Button Press Multiple x,1212.0,526.0,HB,4.0,10.0,10/31/2023 20:25:21,10/31/2023 20:45:22,11/01/2023 01:25:21,11/01/2023 01:45:22,2023.0,10.0,31.0,2460249.0,20:25:21,2023.0,11.0,1.0,2460250.0,01:25:21,20.02,38.0,36.0,36.0,38.0,37.0,,,4049.97,6946.73,4049.02,6946.48,40.832833,-69.778833,40.817,-69.774667, , , , ,,,177.0,173.0,,1.026,,, , , ,,,,47.0,15.6,,,,,,,,,, ,14.47,31.298,14.49,31.302,,,3.1,,First haul back clicked prematurely.,,2.0,0.075,Ovalipes ocellatus (lady crab)
3370,OVALIPES STEPHENSONI,COARSEHAND LADY CRAB,321,202304.0,202304.0,01690,2.0,39.0,10.0,202304016900020039,1.0,1.0,1.0,111.0,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,626.0,HB,4.0,10.0,09/13/2023 01:52:17,09/13/2023 02:12:15,09/13/2023 06:52:17,09/13/2023 07:12:15,2023.0,9.0,13.0,2460201.0,01:52:17,2023.0,9.0,13.0,2460201.0,06:52:17,19.97,47.0,49.0,47.0,50.0,48.0,,,3755.45,7434.98,3755.42,7433.74,37.924167,-74.583,37.923667,-74.562333, , , , ,,,83.4,89.0,,1.005,,, , , ,,,,181.2,14.6,,,,,,,,,, ,25.63,31.208,12.74,32.627,,,3.0,,pressed haulback 2-3 sec early byaccident,,1.0,0.071,Ovalipes stephensoni (coarsehand lady crab)
3371,OVALIPES STEPHENSONI,COARSEHAND LADY CRAB,321,202304.0,202304.0,01650,8.0,47.0,10.0,202304016500080047,1.0,4.0,4.0,144.0,1.0,"RANDOM, within 1nm radius",4.0,Tow Duration < 16.00min; TowDist < 0.8nm,1.0,No damage/malfunction,2.0,Event Button Press Multiple x,1412.0,626.0,HB,4.0,10.0,09/13/2023 19:46:09,09/13/2023 19:56:35,09/14/2023 00:46:09,09/14/2023 00:56:35,2023.0,9.0,13.0,2460201.0,19:46:09,2023.0,9.0,14.0,2460202.0,00:46:09,10.43,28.0,28.0,28.0,29.0,29.0,,,3741.55,7454.2,3741.23,7454.72,37.6925,-74.903333,37.687167,-74.912, , , , ,,,233.6,218.0,,0.575,,, , , ,,,,218.8,5.1,,,,,,,,,, ,25.78,31.508,21.06,33.114,,,3.3,,Haul back early due to level wind malfunction.,,1.0,0.095,Ovalipes stephensoni (coarsehand lady crab)
3372,OVALIPES STEPHENSONI,COARSEHAND LADY CRAB,321,202304.0,202304.0,01650,4.0,48.0,10.0,202304016500040048,1.0,1.0,1.0,111.0,1.0,REPEAT,1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,626.0,HB,4.0,10.0,09/13/2023 20:50:10,09/13/2023 21:10:11,09/14/2023 01:50:10,09/14/2023 02:10:11,2023.0,9.0,13.0,2460201.0,20:50:10,2023.0,9.0,14.0,2460202.0,01:50:10,20.03,29.0,28.0,28.0,29.0,29.0,,,3741.36,7454.43,3740.87,7455.54,37.689333,-74.907167,37.681167,-74.925667, , , , ,,,259.1,248.0,,1.134,,, , , ,,,,1.5,10.7,,,,,,,,,, ,25.78,31.508,21.06,33.114,,,3.4,,,,3.0,0.282,Ovalipes stephensoni (coarsehand lady crab)
3373,OVALIPES STEPHENSONI,COARSEHAND LADY CRAB,321,202304.0,202304.0,01650,2.0,49.0,10.0,202304016500020049,1.0,1.0,1.0,111.0,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,625.0,HB,4.0,10.0,09/13/2023 23:50:59,09/14/2023 00:11:00,09/14/2023 04:50:59,09/14/2023 05:11:00,2023.0,9.0,13.0,2460201.0,23:50:59,2023.0,9.0,14.0,2460202.0,04:50:59,20.01,28.0,29.0,26.0,29.0,28.0,,,3719.87,7507.41,3719.37,7506.36,37.331167,-75.1235,37.322833,-75.106, , , , ,,,115.2,123.0,,1.115,,, , , ,,,,344.8,10.5,,,,,,,,,, ,25.74,31.808,15.98,32.437,,,3.3,,,,3.0,0.392,Ovalipes stephensoni (coarsehand lady crab)
3374,OVALIPES STEPHENSONI,COARSEHAND LADY CRAB,321,202304.0,202304.0,01650,2.0,49.0,10.0,202304016500020049,1.0,1.0,1.0,111.0,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,625.0,HB,4.0,10.0,09/13/2023 23:50:59,09/14/2023 00:11:00,09/14/2023 04:50:59,09/14/2023 05:11:00,2023.0,9.0,13.0,2460201.0,23:50:59,2023.0,9.0,14.0,2460202.0,04:50:59,20.01,28.0,29.0,26.0,29.0,28.0,,,3719.87,7507.41,3719.37,7506.36,37.331167,-75.1235,37.322833,-75.106, , , , ,,,115.2,123.0,,1.115,,, , , ,,,,344.8,10.5,,,,,,,,,, ,25.74,31.808,15.98,32.437,,,3.3,,,,1.0,0.05,Ovalipes stephensoni (coarsehand lady crab)
3375,OVALIPES STEPHENSONI,COARSEHAND LADY CRAB,321,202304.0,202304.0,01650,3.0,51.0,10.0,202304016500030051,1.0,1.0,1.0,111.0,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,625.0,HB,4.0,10.0,09/14/2023 03:46:55,09/14/2023 04:06:58,09/14/2023 08:46:55,09/14/2023 09:06:58,2023.0,9.0,14.0,2460202.0,03:46:55,2023.0,9.0,14.0,2460202.0,08:46:55,20.05,23.0,23.0,22.0,24.0,23.0,,,3714.58,7529.44,3713.8,7530.25,37.243,-75.490667,37.23,-75.504167, , , , ,,,215.7,207.0,,1.164,,, , , ,,,,33.8,13.2,,,,,,,,,, ,25.54,30.339,19.28,32.2,,,3.5,,,,1.0,0.089,Ovalipes stephensoni (coarsehand lady crab)
3376,OVALIPES STEPHENSONI,COARSEHAND LADY CRAB,321,202304.0,202304.0,01650,7.0,56.0,10.0,202304016500070056,1.0,1.0,1.0,111.0,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,632.0,HB,4.0,10.0,09/16/2023 21:17:18,09/16/2023 21:37:22,09/17/2023 02:17:18,09/17/2023 02:37:22,2023.0,9.0,16.0,2460204.0,21:17:18,2023.0,9.0,17.0,2460205.0,02:17:18,20.06,47.0,48.0,47.0,49.0,48.0,,,3659.19,7454.99,3658.75,7453.83,36.9865,-74.9165,36.979167,-74.897167, , , , ,,,112.1,124.0,,1.137,,, , , ,,,,222.7,11.7,,,,,,,,,, ,23.94,32.125,14.31,32.657,,,3.4,,,,1.0,0.019,Ovalipes stephensoni (coarsehand lady crab)
3377,OVALIPES STEPHENSONI,COARSEHAND LADY CRAB,321,202304.0,202304.0,01610,5.0,65.0,10.0,202304016100050065,1.0,1.0,1.0,111.0,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,632.0,HB,4.0,10.0,09/17/2023 18:38:30,09/17/2023 18:58:41,09/17/2023 23:38:30,09/17/2023 23:58:41,2023.0,9.0,17.0,2460205.0,18:38:30,2023.0,9.0,17.0,2460205.0,23:38:30,20.17,35.0,35.0,34.0,35.0,34.0,,,3629.98,7453.68,3629.82,7454.93,36.499667,-74.894667,36.497,-74.9155, , , , ,,,259.3,256.0,,1.08,,, , , ,,,,160.5,11.8,,,,,,,,,, ,24.5,31.754,15.15,32.658,,,3.2,,,,1.0,0.03,Ovalipes stephensoni (coarsehand lady crab)
3378,OVALIPES STEPHENSONI,COARSEHAND LADY CRAB,321,202304.0,202304.0,01610,2.0,66.0,10.0,202304016100020066,1.0,1.0,1.0,111.0,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,631.0,HB,4.0,10.0,09/17/2023 21:29:25,09/17/2023 21:49:35,09/18/2023 02:29:25,09/18/2023 02:49:35,2023.0,9.0,17.0,2460205.0,21:29:25,2023.0,9.0,18.0,2460206.0,02:29:25,20.17,33.0,31.0,31.0,33.0,32.0,,,3622.21,7514.2,3621.33,7513.61,36.370167,-75.236667,36.3555,-75.226833, , , , ,,,161.0,161.0,,1.162,,, , , ,,,,154.8,15.4,,,,,,,,,, ,24.7,31.923,20.63,32.276,,,3.5,,,,1.0,0.16,Ovalipes stephensoni (coarsehand lady crab)
3379,OVALIPES STEPHENSONI,COARSEHAND LADY CRAB,321,202304.0,202304.0,01610,1.0,67.0,10.0,202304016100010067,1.0,1.0,1.0,111.0,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,632.0,HB,4.0,10.0,09/17/2023 23:22:37,09/17/2023 23:42:37,09/18/2023 04:22:37,09/18/2023 04:42:37,2023.0,9.0,17.0,2460205.0,23:22:37,2023.0,9.0,18.0,2460206.0,04:22:37,20.01,41.0,42.0,40.0,43.0,42.0,,,3622.03,7459.64,3621.69,7458.5,36.367167,-74.994,36.3615,-74.975, , , , ,,,121.3,108.0,,1.104,,, , , ,,,,162.6,14.4,,,,,,,,,, ,24.16,32.033,18.85,32.726,,,3.3,,,,2.0,0.235,Ovalipes stephensoni (coarsehand lady crab)
3380,OVALIPES STEPHENSONI,COARSEHAND LADY CRAB,321,202304.0,202304.0,01610,1.0,67.0,10.0,202304016100010067,1.0,1.0,1.0,111.0,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,632.0,HB,4.0,10.0,09/17/2023 23:22:37,09/17/2023 23:42:37,09/18/2023 04:22:37,09/18/2023 04:42:37,2023.0,9.0,17.0,2460205.0,23:22:37,2023.0,9.0,18.0,2460206.0,04:22:37,20.01,41.0,42.0,40.0,43.0,42.0,,,3622.03,7459.64,3621.69,7458.5,36.367167,-74.994,36.3615,-74.975, , , , ,,,121.3,108.0,,1.104,,, , , ,,,,162.6,14.4,,,,,,,,,, ,24.16,32.033,18.85,32.726,,,3.3,,,,2.0,0.075,Ovalipes stephensoni (coarsehand lady crab)
3381,OVALIPES STEPHENSONI,COARSEHAND LADY CRAB,321,202304.0,202304.0,01610,4.0,70.0,10.0,202304016100040070,1.0,1.0,1.0,111.0,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,632.0,HB,4.0,10.0,09/18/2023 05:40:11,09/18/2023 06:00:08,09/18/2023 10:40:11,09/18/2023 11:00:08,2023.0,9.0,18.0,2460206.0,05:40:11,2023.0,9.0,18.0,2460206.0,10:40:11,19.95,48.0,53.0,48.0,54.0,51.0,,,3613.61,7455.6,3612.71,7455.3,36.226833,-74.926667,36.211833,-74.921667, , , , ,,,163.6,152.0,,1.027,,, , , ,,,,139.7,23.0,,,,,,,,,, ,23.96,32.024,17.97,33.509,,,3.1,,,,7.0,0.312,Ovalipes stephensoni (coarsehand lady crab)
3382,OVALIPES STEPHENSONI,COARSEHAND LADY CRAB,321,202304.0,202304.0,01640,3.0,72.0,10.0,202304016400030072,1.0,1.0,1.0,111.0,1.0,"RANDOM, offshore continental shelf",3.0,"< 75% of Tow in Stratum; DSmean outside opt, within tol; HGTmean outsde opt, within tol",1.0,No damage/malfunction,1.0,No Data Acq. Errors,1311.0,632.0,HB,4.0,10.0,09/18/2023 10:30:48,09/18/2023 10:50:46,09/18/2023 15:30:48,09/18/2023 15:50:46,2023.0,9.0,18.0,2460206.0,10:30:48,2023.0,9.0,18.0,2460206.0,15:30:48,19.97,280.0,285.0,279.0,286.0,282.0,,,3604.95,7446.79,3603.96,7446.66,36.0825,-74.779833,36.066,-74.777667, , , , ,,,184.5,182.0,,1.07,,, , , ,,,,256.5,12.1,,,,,,,,,, ,24.54,32.83,10.49,35.369,,,3.2,,,,1.0,0.037,Ovalipes stephensoni (coarsehand lady crab)
3383,OVALIPES STEPHENSONI,COARSEHAND LADY CRAB,321,202304.0,202304.0,03440,4.0,76.0,10.0,202304034400040076,1.0,1.0,1.0,111.0,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,635.0,HB,4.0,10.0,09/18/2023 18:50:09,09/18/2023 19:10:09,09/18/2023 23:50:09,09/19/2023 00:10:09,2023.0,9.0,18.0,2460206.0,18:50:09,2023.0,9.0,18.0,2460206.0,23:50:09,20.01,24.0,22.0,22.0,24.0,23.0,,,3541.58,7518.29,3541.56,7519.54,35.693,-75.304833,35.692667,-75.325667, , , , ,,,277.3,259.0,,1.056,,, , , ,,,,330.2,14.5,,,,,,,,,, ,25.01,31.589,25.9,33.581,,,3.2,,,,2.0,0.1,Ovalipes stephensoni (coarsehand lady crab)
3384,OVALIPES STEPHENSONI,COARSEHAND LADY CRAB,321,202304.0,202304.0,03440,2.0,77.0,10.0,202304034400020077,1.0,1.0,1.0,111.0,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,635.0,HB,4.0,10.0,09/18/2023 20:02:54,09/18/2023 20:22:56,09/19/2023 01:02:54,09/19/2023 01:22:56,2023.0,9.0,18.0,2460206.0,20:02:54,2023.0,9.0,19.0,2460207.0,01:02:54,20.04,26.0,26.0,24.0,27.0,25.0,,,3539.79,7521.77,3540.05,7523.0,35.663167,-75.362833,35.6675,-75.383333, , , , ,,,298.4,286.0,,1.112,,, , , ,,,,312.5,7.3,,,,,,,,,, ,25.07,31.659,25.56,33.088,,,3.3,,,,1.0,0.025,Ovalipes stephensoni (coarsehand lady crab)
3385,OVALIPES STEPHENSONI,COARSEHAND LADY CRAB,321,202304.0,202304.0,03440,1.0,80.0,10.0,202304034400010080,1.0,1.0,1.0,111.0,1.0,REPEAT,1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,635.0,HB,4.0,10.0,09/19/2023 01:16:34,09/19/2023 01:36:34,09/19/2023 06:16:34,09/19/2023 06:36:34,2023.0,9.0,19.0,2460207.0,01:16:34,2023.0,9.0,19.0,2460207.0,06:16:34,20.0,23.0,23.0,23.0,24.0,23.0,,,3517.06,7519.4,3517.96,7519.83,35.284333,-75.323333,35.299333,-75.3305, , , , ,,,341.3,327.0,,1.067,,, , , ,,,,305.0,7.6,,,,,,,,,, ,,,,,,,3.2,,,,6.0,0.189,Ovalipes stephensoni (coarsehand lady crab)
3386,OVALIPES STEPHENSONI,COARSEHAND LADY CRAB,321,202304.0,202304.0,03440,1.0,80.0,10.0,202304034400010080,1.0,1.0,1.0,111.0,1.0,REPEAT,1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,635.0,HB,4.0,10.0,09/19/2023 01:16:34,09/19/2023 01:36:34,09/19/2023 06:16:34,09/19/2023 06:36:34,2023.0,9.0,19.0,2460207.0,01:16:34,2023.0,9.0,19.0,2460207.0,06:16:34,20.0,23.0,23.0,23.0,24.0,23.0,,,3517.06,7519.4,3517.96,7519.83,35.284333,-75.323333,35.299333,-75.3305, , , , ,,,341.3,327.0,,1.067,,, , , ,,,,305.0,7.6,,,,,,,,,, ,,,,,,,3.2,,,,13.0,0.337,Ovalipes stephensoni (coarsehand lady crab)
3387,OVALIPES STEPHENSONI,COARSEHAND LADY CRAB,321,202304.0,202304.0,08500,2.0,81.0,10.0,202304085000020081,1.0,1.0,1.0,111.0,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,635.0,HB,4.0,10.0,09/19/2023 03:32:34,09/19/2023 03:52:34,09/19/2023 08:32:34,09/19/2023 08:52:34,2023.0,9.0,19.0,2460207.0,03:32:34,2023.0,9.0,19.0,2460207.0,08:32:34,20.0,44.0,45.0,44.0,45.0,45.0,,,3506.43,7518.61,3507.01,7517.64,35.107167,-75.310167,35.116833,-75.294, , , , ,,,51.7,51.0,,1.11,,, , , ,,,,304.7,11.9,,,,,,,,,, ,28.14,35.868,23.48,36.381,,,3.3,,,,1.0,0.128,Ovalipes stephensoni (coarsehand lady crab)
3388,OVALIPES STEPHENSONI,COARSEHAND LADY CRAB,321,202304.0,202304.0,03410,1.0,98.0,10.0,202304034100010098,1.0,1.0,1.0,111.0,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,635.0,HB,4.0,10.0,09/20/2023 22:37:48,09/20/2023 22:57:50,09/21/2023 03:37:48,09/21/2023 03:57:50,2023.0,9.0,20.0,2460208.0,22:37:48,2023.0,9.0,21.0,2460209.0,03:37:48,20.02,26.0,26.0,24.0,26.0,26.0,,,3552.75,7525.65,3553.62,7526.18,35.879167,-75.4275,35.893667,-75.436333, , , , ,,,328.0,323.0,,1.064,,, , , ,,,,127.4,4.1,,,,,,,,,, ,24.53,31.302,24.4,32.191,,,3.2,,,,6.0,0.41,Ovalipes stephensoni (coarsehand lady crab)
3389,OVALIPES STEPHENSONI,COARSEHAND LADY CRAB,321,202304.0,202304.0,03410,1.0,98.0,10.0,202304034100010098,1.0,1.0,1.0,111.0,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,635.0,HB,4.0,10.0,09/20/2023 22:37:48,09/20/2023 22:57:50,09/21/2023 03:37:48,09/21/2023 03:57:50,2023.0,9.0,20.0,2460208.0,22:37:48,2023.0,9.0,21.0,2460209.0,03:37:48,20.02,26.0,26.0,24.0,26.0,26.0,,,3552.75,7525.65,3553.62,7526.18,35.879167,-75.4275,35.893667,-75.436333, , , , ,,,328.0,323.0,,1.064,,, , , ,,,,127.4,4.1,,,,,,,,,, ,24.53,31.302,24.4,32.191,,,3.2,,,,2.0,0.117,Ovalipes stephensoni (coarsehand lady crab)
3390,OVALIPES STEPHENSONI,COARSEHAND LADY CRAB,321,202304.0,202304.0,03410,5.0,99.0,10.0,202304034100050099,1.0,1.0,1.0,111.0,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,635.0,HB,4.0,10.0,09/21/2023 00:21:27,09/21/2023 00:41:27,09/21/2023 05:21:27,09/21/2023 05:41:27,2023.0,9.0,21.0,2460209.0,00:21:27,2023.0,9.0,21.0,2460209.0,05:21:27,20.0,23.0,25.0,23.0,25.0,24.0,,,3559.91,7523.03,3600.89,7523.18,35.9985,-75.383833,36.014833,-75.386333, , , , ,,,348.3,352.0,,1.038,,, , , ,,,,114.0,4.4,,,,,,,,,, ,24.33,30.741,24.31,32.018,,,3.1,,,,2.0,0.224,Ovalipes stephensoni (coarsehand lady crab)
3391,OVALIPES STEPHENSONI,COARSEHAND LADY CRAB,321,202304.0,202304.0,03410,5.0,99.0,10.0,202304034100050099,1.0,1.0,1.0,111.0,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,635.0,HB,4.0,10.0,09/21/2023 00:21:27,09/21/2023 00:41:27,09/21/2023 05:21:27,09/21/2023 05:41:27,2023.0,9.0,21.0,2460209.0,00:21:27,2023.0,9.0,21.0,2460209.0,05:21:27,20.0,23.0,25.0,23.0,25.0,24.0,,,3559.91,7523.03,3600.89,7523.18,35.9985,-75.383833,36.014833,-75.386333, , , , ,,,348.3,352.0,,1.038,,, , , ,,,,114.0,4.4,,,,,,,,,, ,24.33,30.741,24.31,32.018,,,3.1,,,,1.0,0.023,Ovalipes stephensoni (coarsehand lady crab)
3392,OVALIPES STEPHENSONI,COARSEHAND LADY CRAB,321,202304.0,202304.0,01610,3.0,100.0,10.0,202304016100030100,1.0,1.0,1.0,111.0,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,631.0,HB,4.0,10.0,09/21/2023 02:49:06,09/21/2023 03:09:07,09/21/2023 07:49:06,09/21/2023 08:09:07,2023.0,9.0,21.0,2460209.0,02:49:06,2023.0,9.0,21.0,2460209.0,07:49:06,20.01,36.0,41.0,34.0,41.0,36.0,,,3607.57,7508.61,3608.23,7507.74,36.126167,-75.1435,36.137167,-75.129, , , , ,,,42.8,50.0,,1.108,,, , , ,,,,86.7,3.7,,,,,,,,,, ,24.24,32.162,23.86,32.805,,,3.3,,,,21.0,1.56,Ovalipes stephensoni (coarsehand lady crab)
3393,OVALIPES STEPHENSONI,COARSEHAND LADY CRAB,321,202304.0,202304.0,01610,3.0,100.0,10.0,202304016100030100,1.0,1.0,1.0,111.0,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,631.0,HB,4.0,10.0,09/21/2023 02:49:06,09/21/2023 03:09:07,09/21/2023 07:49:06,09/21/2023 08:09:07,2023.0,9.0,21.0,2460209.0,02:49:06,2023.0,9.0,21.0,2460209.0,07:49:06,20.01,36.0,41.0,34.0,41.0,36.0,,,3607.57,7508.61,3608.23,7507.74,36.126167,-75.1435,36.137167,-75.129, , , , ,,,42.8,50.0,,1.108,,, , , ,,,,86.7,3.7,,,,,,,,,, ,24.24,32.162,23.86,32.805,,,3.3,,,,18.0,0.68,Ovalipes stephensoni (coarsehand lady crab)
3394,OVALIPES STEPHENSONI,COARSEHAND LADY CRAB,321,202304.0,202304.0,03410,2.0,101.0,10.0,202304034100020101,1.0,1.0,1.0,111.0,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,631.0,HB,4.0,10.0,09/21/2023 06:39:02,09/21/2023 06:59:03,09/21/2023 11:39:02,09/21/2023 11:59:03,2023.0,9.0,21.0,2460209.0,06:39:02,2023.0,9.0,21.0,2460209.0,11:39:02,20.01,23.0,23.0,22.0,23.0,23.0,,,3615.97,7539.66,3616.93,7539.58,36.266167,-75.661,36.282167,-75.659667, , , , ,,,6.9,4.0,,0.992,,, , , ,,,,12.0,8.0,,,,,,,,,, ,23.86,30.159,24.1,31.553,,,3.0,,,,1.0,0.145,Ovalipes stephensoni (coarsehand lady crab)
3395,OVALIPES STEPHENSONI,COARSEHAND LADY CRAB,321,202304.0,202304.0,03410,2.0,101.0,10.0,202304034100020101,1.0,1.0,1.0,111.0,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,631.0,HB,4.0,10.0,09/21/2023 06:39:02,09/21/2023 06:59:03,09/21/2023 11:39:02,09/21/2023 11:59:03,2023.0,9.0,21.0,2460209.0,06:39:02,2023.0,9.0,21.0,2460209.0,11:39:02,20.01,23.0,23.0,22.0,23.0,23.0,,,3615.97,7539.66,3616.93,7539.58,36.266167,-75.661,36.282167,-75.659667, , , , ,,,6.9,4.0,,0.992,,, , , ,,,,12.0,8.0,,,,,,,,,, ,23.86,30.159,24.1,31.553,,,3.0,,,,2.0,0.07,Ovalipes stephensoni (coarsehand lady crab)
3396,OVALIPES STEPHENSONI,COARSEHAND LADY CRAB,321,202304.0,202304.0,03290,3.0,110.0,10.0,202304032900030110,1.0,1.0,1.0,111.0,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,621.0,HB,4.0,10.0,09/22/2023 01:56:28,09/22/2023 02:16:36,09/22/2023 06:56:28,09/22/2023 07:16:36,2023.0,9.0,22.0,2460210.0,01:56:28,2023.0,9.0,22.0,2460210.0,06:56:28,20.14,23.0,23.0,22.0,24.0,23.0,,,3804.42,7457.68,3805.37,7457.29,38.073667,-74.961333,38.0895,-74.954833, , , , ,,,19.3,8.0,,1.092,,, , , ,,,,46.8,16.5,,,,,,,,,, ,23.14,31.44,23.15,31.44,,,3.3,,hit hang instead of haulback,,2.0,0.131,Ovalipes stephensoni (coarsehand lady crab)
